fname,sonyc_file,librispeech_file,script,label1_sonyc,label1_audioset,label2_sonyc,label2_audioset
04_007595.wav,04_007595.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
07_020481.wav,07_020481.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
19_017445.wav,19_017445.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
07_004687.wav,07_004687.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
08_019461.wav,08_019461.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
20_017029.wav,20_017029.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
23_013587.wav,23_013587.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
28_009370.wav,28_009370.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
10_012622.wav,10_012622.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
07_010037.wav,07_010037.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
00_018608.wav,00_018608.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
23_019632.wav,23_019632.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
38_019150.wav,38_019150.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
17_007770.wav,17_007770.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
33_020501.wav,33_020501.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
41_020845.wav,41_020845.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
32_001238.wav,32_001238.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
39_016616.wav,39_016616.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
16_009815.wav,16_009815.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
41_008998.wav,41_008998.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
27_018774.wav,27_018774.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
41_020809.wav,41_020809.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
16_000004.wav,16_000004.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
40_003400.wav,40_003400.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
01_017120.wav,01_017120.wav,NaN,NaN,5-1_car-horn_presence,"Vehicle horn, car horn, honking",NaN,NaN
27_013541.wav,27_013541.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
16_006897.wav,16_006897.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
16_010616.wav,16_010616.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
33_006379.wav,33_006379.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
01_004624.wav,01_004624.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
04_017993.wav,04_017993.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
37_009152.wav,37_009152.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
07_003707.wav,07_003707.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
32_012605.wav,32_012605.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
13_011328.wav,13_011328.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
11_013660.wav,11_013660.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
16_011418.wav,16_011418.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
03_003086.wav,03_003086.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
31_017820.wav,31_017820.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
01_005206.wav,01_005206.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
22_000410.wav,22_000410.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
18_001657.wav,18_001657.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
34_011877.wav,34_011877.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
16_003705.wav,16_003705.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
34_003725.wav,34_003725.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
06_018912.wav,06_018912.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
24_017250.wav,24_017250.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
03_010447.wav,03_010447.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
01_011775.wav,01_011775.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
22_000875.wav,22_000875.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
03_005416.wav,03_005416.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
04_001443.wav,04_001443.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
34_016973.wav,34_016973.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
23_003839.wav,23_003839.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
32_009317.wav,32_009317.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
29_001349.wav,29_001349.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
13_006837.wav,13_006837.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
10_017988.wav,10_017988.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
40_004693.wav,40_004693.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
16_010377.wav,16_010377.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
07_005554.wav,07_005554.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
10_001367.wav,10_001367.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
16_011435.wav,16_011435.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
40_009179.wav,40_009179.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
02_019009.wav,02_019009.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
28_005339.wav,28_005339.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
00_011686.wav,00_011686.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
29_010150.wav,29_010150.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
16_002337.wav,16_002337.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
20_019182.wav,20_019182.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
34_013596.wav,34_013596.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
03_002767.wav,03_002767.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
03_004310.wav,03_004310.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
03_007873.wav,03_007873.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
02_006255.wav,02_006255.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
31_009461.wav,31_009461.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
03_012193.wav,03_012193.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
13_006136.wav,13_006136.wav,NaN,NaN,5-3_siren_presence,Siren,NaN,NaN
38_004043.wav,38_004043.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
27_019587.wav,27_019587.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
01_018367.wav,01_018367.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
32_016535.wav,32_016535.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
38_019246.wav,38_019246.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
29_020181.wav,29_020181.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
35_017545.wav,35_017545.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
05_019251.wav,05_019251.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
31_016374.wav,31_016374.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
29_018244.wav,29_018244.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
34_002475.wav,34_002475.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
06_017585.wav,06_017585.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
17_005725.wav,17_005725.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
29_020349.wav,29_020349.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
05_007793.wav,05_007793.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
19_017653.wav,19_017653.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
22_016312.wav,22_016312.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
24_018083.wav,24_018083.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
06_012288.wav,06_012288.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
24_016368.wav,24_016368.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
13_016593.wav,13_016593.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
24_010292.wav,24_010292.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
06_019063.wav,06_019063.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
27_018079.wav,27_018079.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
06_020170.wav,06_020170.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
29_018040.wav,29_018040.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
03_018601.wav,03_018601.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
24_016570.wav,24_016570.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
01_020233.wav,01_020233.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
13_019886.wav,13_019886.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
05_019645.wav,05_019645.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
27_016997.wav,27_016997.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
14_020810.wav,14_020810.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
06_018424.wav,06_018424.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
20_006209.wav,20_006209.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
04_011131.wav,04_011131.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
04_019702.wav,04_019702.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
05_007122.wav,05_007122.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
16_018155.wav,16_018155.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
05_013085.wav,05_013085.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
31_020291.wav,31_020291.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
05_006907.wav,05_006907.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
06_016862.wav,06_016862.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
03_020215.wav,03_020215.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
22_019038.wav,22_019038.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
01_005323.wav,01_005323.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
05_010351.wav,05_010351.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
24_004685.wav,24_004685.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
06_019689.wav,06_019689.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
04_020270.wav,04_020270.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
05_018496.wav,05_018496.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
29_006846.wav,29_006846.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
04_018162.wav,04_018162.wav,NaN,NaN,6_music_presence,Music,NaN,NaN
01_001911.wav,01_001911.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_007353.wav,01_007353.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_010198.wav,01_010198.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_002318.wav,01_002318.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_007772.wav,01_007772.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
31_008400.wav,31_008400.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_012431.wav,01_012431.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
31_007676.wav,31_007676.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
31_009343.wav,31_009343.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_005883.wav,01_005883.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_009111.wav,01_009111.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
31_018613.wav,31_018613.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_013651.wav,01_013651.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_004682.wav,01_004682.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
31_007008.wav,31_007008.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_006808.wav,01_006808.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
24_009877.wav,24_009877.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_007532.wav,01_007532.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
31_005113.wav,31_005113.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_009102.wav,01_009102.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_009303.wav,01_009303.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_007007.wav,01_007007.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
27_007609.wav,27_007609.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_011175.wav,01_011175.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_011206.wav,01_011206.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_005499.wav,01_005499.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_007519.wav,01_007519.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_004296.wav,01_004296.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
31_008997.wav,31_008997.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
31_000462.wav,31_000462.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_001213.wav,01_001213.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_006868.wav,01_006868.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
31_005335.wav,31_005335.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_007344.wav,01_007344.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
31_008235.wav,31_008235.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_002242.wav,01_002242.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_004196.wav,01_004196.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_008017.wav,01_008017.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_013189.wav,01_013189.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_010270.wav,01_010270.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_007801.wav,01_007801.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_019313.wav,01_019313.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_011159.wav,01_011159.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_012851.wav,01_012851.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_010779.wav,01_010779.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_007802.wav,01_007802.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
24_019820.wav,24_019820.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_008445.wav,01_008445.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_012979.wav,01_012979.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
31_011564.wav,31_011564.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_003133.wav,01_003133.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_009959.wav,01_009959.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
01_002053.wav,01_002053.wav,NaN,NaN,8_dog_presence,Dog,NaN,NaN
